471,Indian Springs Village,US,AL,city,municipality,"Indian Springs Village, AL",#N/A
472,Chelsea,US,AL,city,municipality,"Chelsea, AL",#N/A
473,Pelham,US,AL,city,municipality,"Pelham, AL",pelhamonline.com/
474,Cuba,US,AL,town,municipality,"Cuba, AL",#N/A
475,Epes,US,AL,town,municipality,"Epes, AL",#N/A
476,Gainesville,US,AL,town,municipality,"Gainesville, AL",#N/A
477,Geiger,US,AL,town,municipality,"Geiger, AL",#N/A
478,Livingston,US,AL,city,municipality,"Livingston, AL",#N/A
479,York,US,AL,city,municipality,"York, AL",cityofyorkal.net/
480,Emelle,US,AL,town,municipality,"Emelle, AL",#N/A
481,Bon Air,US,AL,town,municipality,"Bon Air, AL",#N/A
482,Childersburg,US,AL,city,municipality,"Childersburg, AL",childersburg.org/
483,Lincoln,US,AL,city,municipality,"Lincoln, AL",lincolnalabama.com/
484,Sylacauga,US,AL,city,municipality,"Sylacauga, AL",sylacauga.net/
485,Talladega,US,AL,city,municipality,"Talladega, AL",talladega.com/
486,Talladega Springs,US,AL,town,municipality,"Talladega Springs, AL",#N/A
487,Munford,US,AL,town,municipality,"Munford, AL",#N/A
488,Oak Grove,US,AL,town,municipality,"Oak Grove, AL",#N/A
489,Waldo,US,AL,city,municipality,"Waldo, AL",#N/A
490,Alexander City,US,AL,city,municipality,"Alexander City, AL",ALEXANDERCITYAL.GOV
491,Camp Hill,US,AL,town,municipality,"Camp Hill, AL",#N/A
492,Dadeville,US,AL,city,municipality,"Dadeville, AL",#N/A
493,Daviston,US,AL,town,municipality,"Daviston, AL",#N/A
494,Jacksons Gap,US,AL,town,municipality,"Jacksons Gap, AL",#N/A
495,New Site,US,AL,town,municipality,"New Site, AL",#N/A
496,Goldville,US,AL,town,municipality,"Goldville, AL",#N/A
497,Northport,US,AL,city,municipality,"Northport, AL",cityofnorthport.org/
498,Tuscaloosa,US,AL,city,municipality,"Tuscaloosa, AL",ci.tuscaloosa.al.us/
499,Coker,US,AL,town,municipality,"Coker, AL",#N/A
500,Lake View,US,AL,town,municipality,"Lake View, AL",#N/A
501,Coaling,US,AL,town,municipality,"Coaling, AL",coalingalabama.com/
502,Brookwood,US,AL,town,municipality,"Brookwood, AL",http://brookwoodalabama.com/
503,Vance,US,AL,town,municipality,"Vance, AL",#N/A
504,Carbon Hill,US,AL,city,municipality,"Carbon Hill, AL",#N/A
505,Cordova,US,AL,city,municipality,"Cordova, AL",#N/A
506,Dora,US,AL,city,municipality,"Dora, AL",#N/A
507,Jasper,US,AL,city,municipality,"Jasper, AL",jaspercity.com/
508,Kansas,US,AL,town,municipality,"Kansas, AL",#N/A
509,Nauvoo,US,AL,town,municipality,"Nauvoo, AL",#N/A
510,Oakman,US,AL,town,municipality,"Oakman, AL",#N/A
511,Parrish,US,AL,town,municipality,"Parrish, AL",http://townofparrish.org/
512,Sumiton,US,AL,city,municipality,"Sumiton, AL",#N/A
513,Sipsey,US,AL,town,municipality,"Sipsey, AL",#N/A
514,Eldridge,US,AL,town,municipality,"Eldridge, AL",#N/A
515,Chatom,US,AL,town,municipality,"Chatom, AL",chatom.org
516,Millry,US,AL,town,municipality,"Millry, AL",#N/A
517,Mcintosh,US,AL,town,municipality,"Mcintosh, AL",#N/A
518,Camden,US,AL,city,municipality,"Camden, AL",#N/A
519,Oak Hill,US,AL,town,municipality,"Oak Hill, AL",#N/A
520,Pine Apple,US,AL,town,municipality,"Pine Apple, AL",#N/A
521,Pine Hill,US,AL,town,municipality,"Pine Hill, AL",#N/A
522,Yellow Bluff,US,AL,town,municipality,"Yellow Bluff, AL",#N/A
523,Addison,US,AL,town,municipality,"Addison, AL",#N/A
524,Double Springs,US,AL,town,municipality,"Double Springs, AL",townofdoublesprings.com/
525,Haleyville,US,AL,city,municipality,"Haleyville, AL",#N/A
526,Lynn,US,AL,town,municipality,"Lynn, AL",#N/A
527,Natural Bridge,US,AL,town,municipality,"Natural Bridge, AL",#N/A
528,Arley,US,AL,town,municipality,"Arley, AL",#N/A
1222,Saint Paul,US,AK,city,municipality,"Saint Paul, AK",#N/A
1223,Unalaska,US,AK,city,municipality,"Unalaska, AK",ci.unalaska.ak.us/
1224,Adak,US,AK,city,municipality,"Adak, AK",ADAK-AK.GOV
1225,Saint George,US,AK,city,municipality,"Saint George, AK",#N/A
1226,Atka,US,AK,city,municipality,"Atka, AK",#N/A
1227,Anchorage,US,AK,municipality,municipality,"Anchorage, AK",#N/A
1228,Akiak,US,AK,city,municipality,"Akiak, AK",#N/A
1229,Nunapitchuk,US,AK,city,municipality,"Nunapitchuk, AK",#N/A
1230,Aniak,US,AK,city,municipality,"Aniak, AK",#N/A
1231,Bethel,US,AK,city,municipality,"Bethel, AK",cityofbethel.org/
1232,Chefornak,US,AK,city,municipality,"Chefornak, AK",#N/A
1233,Chuathbaluk,US,AK,city,municipality,"Chuathbaluk, AK",#N/A
1234,Eek,US,AK,city,municipality,"Eek, AK",#N/A
1235,Goodnews Bay,US,AK,city,municipality,"Goodnews Bay, AK",#N/A
1236,Kwethluk,US,AK,city,municipality,"Kwethluk, AK",#N/A
1237,Lower Kalskag,US,AK,city,municipality,"Lower Kalskag, AK",#N/A
1238,Mekoryuk,US,AK,city,municipality,"Mekoryuk, AK",#N/A
1239,Napakiak,US,AK,city,municipality,"Napakiak, AK",#N/A
1240,Napaskiak,US,AK,city,municipality,"Napaskiak, AK",#N/A
1241,Nightmute,US,AK,city,municipality,"Nightmute, AK",#N/A
1242,Platinum,US,AK,city,municipality,"Platinum, AK",#N/A
1243,Quinhagak,US,AK,city,municipality,"Quinhagak, AK",#N/A
1244,Toksook Bay,US,AK,city,municipality,"Toksook Bay, AK",#N/A
1245,Upper Kalskag,US,AK,city,municipality,"Upper Kalskag, AK",#N/A
1246,Aleknagik,US,AK,city,municipality,"Aleknagik, AK",#N/A
1247,Clarks Point,US,AK,city,municipality,"Clarks Point, AK",#N/A
1248,Dillingham,US,AK,city,municipality,"Dillingham, AK",#N/A
1249,Ekwok,US,AK,city,municipality,"Ekwok, AK",#N/A
1250,Manokotak,US,AK,city,municipality,"Manokotak, AK",#N/A
1251,New Stuyahok,US,AK,city,municipality,"New Stuyahok, AK",#N/A
1252,Togiak,US,AK,city,municipality,"Togiak, AK",#N/A
1253,Fairbanks,US,AK,city,municipality,"Fairbanks, AK",http://ci.fairbanks.ak.us
1254,North Pole,US,AK,city,municipality,"North Pole, AK",#N/A
1255,Juneau City And Borough,US,AK,municipality,municipality,"Juneau City And Borough, AK",#N/A
1256,Homer,US,AK,city,municipality,"Homer, AK",ci.homer.ak.us/
1257,Kachemak,US,AK,city,municipality,"Kachemak, AK",#N/A
1258,Kenai,US,AK,city,municipality,"Kenai, AK",ci.kenai.ak.us/
1259,Seldovia,US,AK,city,municipality,"Seldovia, AK",#N/A
1260,Seward,US,AK,city,municipality,"Seward, AK",#N/A
1261,Soldotna,US,AK,city,municipality,"Soldotna, AK",ci.soldotna.ak.us/
1262,Ketchikan,US,AK,city,municipality,"Ketchikan, AK",city.ketchikan.ak.us/
1263,Saxman,US,AK,city,municipality,"Saxman, AK",#N/A
1264,Ambler,US,AK,city,municipality,"Ambler, AK",#N/A
1265,Buckland,US,AK,city,municipality,"Buckland, AK",#N/A
1266,Deering,US,AK,city,municipality,"Deering, AK",#N/A
1267,Kiana,US,AK,city,municipality,"Kiana, AK",#N/A
1268,Kivalina,US,AK,city,municipality,"Kivalina, AK",#N/A
1269,Kobuk,US,AK,city,municipality,"Kobuk, AK",#N/A
1270,Kotzebue,US,AK,city,municipality,"Kotzebue, AK",#N/A
1271,Noorvik,US,AK,city,municipality,"Noorvik, AK",#N/A
1272,Selawik,US,AK,city,municipality,"Selawik, AK",#N/A
1273,Shungnak,US,AK,city,municipality,"Shungnak, AK",#N/A
1274,Akhiok,US,AK,city,municipality,"Akhiok, AK",#N/A
1275,Kodiak,US,AK,city,municipality,"Kodiak, AK",city.kodiak.ak.us/
1276,Larsen Bay,US,AK,city,municipality,"Larsen Bay, AK",#N/A
1277,Old Harbor,US,AK,city,municipality,"Old Harbor, AK",#N/A
1278,Ouzinkie,US,AK,city,municipality,"Ouzinkie, AK",#N/A
1279,Port Lions,US,AK,city,municipality,"Port Lions, AK",#N/A
1280,Houston,US,AK,city,municipality,"Houston, AK",HOUSTON-AK.GOV
1281,Palmer,US,AK,city,municipality,"Palmer, AK",cityofpalmer.org
1282,Wasilla,US,AK,city,municipality,"Wasilla, AK",#N/A
1283,Brevig Mission,US,AK,city,municipality,"Brevig Mission, AK",#N/A
1284,Diomede,US,AK,city,municipality,"Diomede, AK",#N/A
1285,Elim,US,AK,city,municipality,"Elim, AK",#N/A
1286,Gambell,US,AK,city,municipality,"Gambell, AK",#N/A
1287,Golovin,US,AK,city,municipality,"Golovin, AK",#N/A
1288,Koyuk,US,AK,city,municipality,"Koyuk, AK",#N/A
1289,Nome,US,AK,city,municipality,"Nome, AK",nomealaska.org/
1290,Saint Michael,US,AK,city,municipality,"Saint Michael, AK",#N/A
1291,Savoonga,US,AK,city,municipality,"Savoonga, AK",#N/A
1292,Shaktoolik,US,AK,city,municipality,"Shaktoolik, AK",#N/A
1293,Shishmaref,US,AK,city,municipality,"Shishmaref, AK",#N/A
1294,Stebbins,US,AK,city,municipality,"Stebbins, AK",#N/A
1295,Teller,US,AK,city,municipality,"Teller, AK",#N/A
1296,Unalakleet,US,AK,city,municipality,"Unalakleet, AK",#N/A
1297,Wales,US,AK,city,municipality,"Wales, AK",#N/A
1298,White Mountain,US,AK,city,municipality,"White Mountain, AK",#N/A
1299,Anaktuvuk Pass,US,AK,city,municipality,"Anaktuvuk Pass, AK",#N/A
1300,Barrow,US,AK,city,municipality,"Barrow, AK",#N/A
1301,Kaktovik,US,AK,city,municipality,"Kaktovik, AK",#N/A
1302,Nuiqsut,US,AK,city,municipality,"Nuiqsut, AK",#N/A
1303,Point Hope,US,AK,city,municipality,"Point Hope, AK",#N/A
1304,Wainwright,US,AK,city,municipality,"Wainwright, AK",#N/A
1305,Atqasuk,US,AK,city,municipality,"Atqasuk, AK",#N/A
1306,Craig,US,AK,city,municipality,"Craig, AK",craigak.com/
1307,Hydaburg,US,AK,city,municipality,"Hydaburg, AK",#N/A
1308,Kasaan,US,AK,city,municipality,"Kasaan, AK",#N/A
1309,Klawock,US,AK,city,municipality,"Klawock, AK",#N/A
1310,Coffman Cove,US,AK,city,municipality,"Coffman Cove, AK",#N/A
1311,Thorne Bay,US,AK,city,municipality,"Thorne Bay, AK",THORNEBAY-AK.GOV
1312,Sitka City And Borough,US,AK,municipality,municipality,"Sitka City And Borough, AK",#N/A
1313,Angoon,US,AK,city,municipality,"Angoon, AK",#N/A
1314,Hoonah,US,AK,city,municipality,"Hoonah, AK",#N/A
1315,Pelican,US,AK,city,municipality,"Pelican, AK",#N/A
1316,Tenakee Springs,US,AK,city,municipality,"Tenakee Springs, AK",#N/A
1317,Gustavus,US,AK,city,municipality,"Gustavus, AK",GUSTAVUS-AK.GOV
1318,Delta Junction,US,AK,city,municipality,"Delta Junction, AK",#N/A
1319,Eagle,US,AK,city,municipality,"Eagle, AK",#N/A
1320,Cordova,US,AK,city,municipality,"Cordova, AK",#N/A
1321,Valdez,US,AK,city,municipality,"Valdez, AK",ci.valdez.ak.us/
1322,Whittier,US,AK,city,municipality,"Whittier, AK",WHITTIERALASKA.GOV
1323,Alakanuk,US,AK,city,municipality,"Alakanuk, AK",#N/A
1324,Chevak,US,AK,city,municipality,"Chevak, AK",#N/A
1325,Emmonak,US,AK,city,municipality,"Emmonak, AK",#N/A
1326,Marshall,US,AK,city,municipality,"Marshall, AK",#N/A
1327,Hooper Bay,US,AK,city,municipality,"Hooper Bay, AK",#N/A
1328,Kotlik,US,AK,city,municipality,"Kotlik, AK",#N/A
1329,Mountain Village,US,AK,city,municipality,"Mountain Village, AK",#N/A
1330,Pilot Station,US,AK,city,municipality,"Pilot Station, AK",#N/A
1331,Russian Mission,US,AK,city,municipality,"Russian Mission, AK",#N/A
1332,Saint Marys,US,AK,city,municipality,"Saint Marys, AK",#N/A
1333,Scammon Bay,US,AK,city,municipality,"Scammon Bay, AK",#N/A
1334,Nunam Iqua,US,AK,city,municipality,"Nunam Iqua, AK",#N/A
1335,Kake,US,AK,city,municipality,"Kake, AK",#N/A
1336,Kupreanof,US,AK,city,municipality,"Kupreanof, AK",#N/A
1337,Petersburg,US,AK,city,municipality,"Petersburg, AK",ci.petersburg.ak.us/
1338,Port Alexander,US,AK,city,municipality,"Port Alexander, AK",#N/A
1339,Wrangell City And Borough,US,AK,municipality,municipality,"Wrangell City And Borough, AK",#N/A
1340,Allakaket,US,AK,city,municipality,"Allakaket, AK",#N/A
1341,Anvik,US,AK,city,municipality,"Anvik, AK",#N/A
1342,Fort Yukon,US,AK,city,municipality,"Fort Yukon, AK",#N/A
1343,Galena,US,AK,city,municipality,"Galena, AK",#N/A
1344,Grayling,US,AK,city,municipality,"Grayling, AK",#N/A
1345,Holy Cross,US,AK,city,municipality,"Holy Cross, AK",#N/A
1346,Hughes,US,AK,city,municipality,"Hughes, AK",#N/A
1347,Huslia,US,AK,city,municipality,"Huslia, AK",#N/A
1348,Kaltag,US,AK,city,municipality,"Kaltag, AK",#N/A
1349,Koyukuk,US,AK,city,municipality,"Koyukuk, AK",#N/A
1350,Mcgrath,US,AK,city,municipality,"Mcgrath, AK",#N/A
1351,Nenana,US,AK,city,municipality,"Nenana, AK",#N/A
1352,Nikolai,US,AK,city,municipality,"Nikolai, AK",#N/A
1353,Nulato,US,AK,city,municipality,"Nulato, AK",#N/A
1354,Ruby,US,AK,city,municipality,"Ruby, AK",#N/A
1355,Shageluk,US,AK,city,municipality,"Shageluk, AK",#N/A
1356,Tanana,US,AK,city,municipality,"Tanana, AK",#N/A
1357,Bettles,US,AK,city,municipality,"Bettles, AK",#N/A
1358,Akutan,US,AK,city,municipality,"Akutan, AK",#N/A
1359,King Cove,US,AK,city,municipality,"King Cove, AK",#N/A
1360,Sand Point,US,AK,city,municipality,"Sand Point, AK",#N/A
1361,False Pass,US,AK,city,municipality,"False Pass, AK",#N/A
1362,Cold Bay,US,AK,city,municipality,"Cold Bay, AK",#N/A
1363,Chignik,US,AK,city,municipality,"Chignik, AK",#N/A
1364,Newhalen,US,AK,city,municipality,"Newhalen, AK",#N/A
1365,Nondalton,US,AK,city,municipality,"Nondalton, AK",#N/A
1366,Port Heiden,US,AK,city,municipality,"Port Heiden, AK",#N/A
1367,Pilot Point,US,AK,city,municipality,"Pilot Point, AK",#N/A
1368,Egegik,US,AK,city,municipality,"Egegik, AK",#N/A
1369,Anderson,US,AK,city,municipality,"Anderson, AK",#N/A
1401,Eagar,US,AZ,town,municipality,"Eagar, AZ",EAGARAZ.GOV
1402,St Johns,US,AZ,city,municipality,"St Johns, AZ",#N/A
1403,Springerville,US,AZ,town,municipality,"Springerville, AZ",SPRINGERVILLEAZ.GOV
1404,Benson,US,AZ,city,municipality,"Benson, AZ",BENSONAZ.GOV
1405,Bisbee,US,AZ,city,municipality,"Bisbee, AZ",cityofbisbee.com/
1406,Douglas,US,AZ,city,municipality,"Douglas, AZ",DOUGLASAZ.GOV
1407,Sierra Vista,US,AZ,city,municipality,"Sierra Vista, AZ",ci.sierra-vista.az.us/
1408,Tombstone,US,AZ,city,municipality,"Tombstone, AZ",cityoftombstone.com
1409,Willcox,US,AZ,city,municipality,"Willcox, AZ",cityofwillcox.org
1410,Huachuca City,US,AZ,town,municipality,"Huachuca City, AZ",HUACHUCACITYAZ.GOV
1411,Flagstaff,US,AZ,city,municipality,"Flagstaff, AZ",flagstaff.az.gov/
1412,Williams,US,AZ,city,municipality,"Williams, AZ",WILLIAMSAZ.GOV
1413,Fredonia,US,AZ,town,municipality,"Fredonia, AZ",#N/A
1414,Tusayan,US,AZ,town,municipality,"Tusayan, AZ",TUSAYAN-AZ.GOV
1415,Page,US,AZ,city,municipality,"Page, AZ",cityofpage.org/
1416,Globe,US,AZ,city,municipality,"Globe, AZ",GLOBEAZ.GOV
1417,Miami,US,AZ,town,municipality,"Miami, AZ",#N/A
1418,Winkelman,US,AZ,town,municipality,"Winkelman, AZ",#N/A
1419,Star Valley,US,AZ,town,municipality,"Star Valley, AZ",http://ci.star-valley.az.us/
1420,Hayden,US,AZ,town,municipality,"Hayden, AZ",#N/A
1421,Payson,US,AZ,town,municipality,"Payson, AZ",ci.payson.az.us/
1422,Pima,US,AZ,town,municipality,"Pima, AZ",pimatown.az.gov
1423,Safford,US,AZ,city,municipality,"Safford, AZ",cityofsafford.us/
1424,Thatcher,US,AZ,town,municipality,"Thatcher, AZ",thatcher.az.gov/
1425,Clifton,US,AZ,town,municipality,"Clifton, AZ",#N/A
1426,Duncan,US,AZ,town,municipality,"Duncan, AZ",#N/A
1427,Avondale,US,AZ,city,municipality,"Avondale, AZ",avondale.org/
1428,Buckeye,US,AZ,town,municipality,"Buckeye, AZ",BUCKEYEAZ.GOV
1429,Chandler,US,AZ,city,municipality,"Chandler, AZ",http://chandleraz.gov/
1430,El Mirage,US,AZ,city,municipality,"El Mirage, AZ",cityofelmirage.org/
1431,Gilbert,US,AZ,town,municipality,"Gilbert, AZ",ci.gilbert.az.us/
1432,Glendale,US,AZ,city,municipality,"Glendale, AZ",ci.glendale.az.us/
1433,Goodyear,US,AZ,city,municipality,"Goodyear, AZ",ci.goodyear.az.us/
1434,Mesa,US,AZ,city,municipality,"Mesa, AZ",MESAAZ.GOV
1435,Peoria,US,AZ,city,municipality,"Peoria, AZ",peoriaaz.gov/
1436,Phoenix,US,AZ,city,municipality,"Phoenix, AZ",CITYOFPHOENIX.GOV
1437,Scottsdale,US,AZ,city,municipality,"Scottsdale, AZ",scottsdaleaz.gov/
1438,Tempe,US,AZ,city,municipality,"Tempe, AZ",TEMPE.GOV
1439,Tolleson,US,AZ,city,municipality,"Tolleson, AZ",tollesonaz.org/
1440,Wickenburg,US,AZ,town,municipality,"Wickenburg, AZ",ci.wickenburg.az.us/
1441,Carefree,US,AZ,town,municipality,"Carefree, AZ",carefree.org/
1442,Cave Creek,US,AZ,town,municipality,"Cave Creek, AZ",cavecreek.org/
1443,Litchfield Park,US,AZ,city,municipality,"Litchfield Park, AZ",litchfield-park.org/
1444,Fountain Hills,US,AZ,town,municipality,"Fountain Hills, AZ",fh.az.gov/
1445,Queen Creek,US,AZ,town,municipality,"Queen Creek, AZ",queencreek.org/
1446,Paradise Valley,US,AZ,town,municipality,"Paradise Valley, AZ",ci.paradise-valley.az.us/
1447,Surprise,US,AZ,city,municipality,"Surprise, AZ",SURPRISEAZ.GOV
1448,Youngtown,US,AZ,town,municipality,"Youngtown, AZ",#N/A
1449,Gila Bend,US,AZ,town,municipality,"Gila Bend, AZ",#N/A
1450,Guadalupe,US,AZ,town,municipality,"Guadalupe, AZ",guadalupeaz.org/
1451,Kingman,US,AZ,city,municipality,"Kingman, AZ",CITYOFKINGMAN.GOV
1452,Bullhead City,US,AZ,city,municipality,"Bullhead City, AZ",bullheadcity.com/
1453,Colorado City,US,AZ,town,municipality,"Colorado City, AZ",#N/A
1454,Lake Havasu City,US,AZ,city,municipality,"Lake Havasu City, AZ",LHCAZ.GOV
1455,Holbrook,US,AZ,city,municipality,"Holbrook, AZ",ci.holbrook.az.us/
1456,Show Low,US,AZ,city,municipality,"Show Low, AZ",http://ci.show-low.az.us/
1457,Snowflake,US,AZ,town,municipality,"Snowflake, AZ",ci.snowflake.az.us/
1458,Winslow,US,AZ,city,municipality,"Winslow, AZ",ci.winslow.az.us/
1459,Pinetop Lakeside,US,AZ,town,municipality,"Pinetop Lakeside, AZ",#N/A
1460,Taylor,US,AZ,town,municipality,"Taylor, AZ",#N/A
1461,South Tucson,US,AZ,city,municipality,"South Tucson, AZ",southtucson.org/
1462,Tucson,US,AZ,city,municipality,"Tucson, AZ",cityoftucson.org/
1463,Sahuarita,US,AZ,town,municipality,"Sahuarita, AZ",ci.sahuarita.az.us/
1464,Oro Valley,US,AZ,town,municipality,"Oro Valley, AZ",ci.oro-valley.az.us/
1465,Marana,US,AZ,town,municipality,"Marana, AZ",marana.com/
1466,Casa Grande,US,AZ,city,municipality,"Casa Grande, AZ",CASAGRANDEAZ.GOV
1467,Coolidge,US,AZ,city,municipality,"Coolidge, AZ",coolidgeaz.com/
1468,Eloy,US,AZ,city,municipality,"Eloy, AZ",eloyaz.org/
1469,Florence,US,AZ,town,municipality,"Florence, AZ",FLORENCEAZ.GOV
1470,Maricopa,US,AZ,city,municipality,"Maricopa, AZ",cityofmaricopa.net/
1471,Kearny,US,AZ,town,municipality,"Kearny, AZ",#N/A
1472,Mammoth,US,AZ,town,municipality,"Mammoth, AZ",townofmammoth.us
1473,Apache Junction,US,AZ,city,municipality,"Apache Junction, AZ",ajcity.net/
1474,Superior,US,AZ,town,municipality,"Superior, AZ",superior-arizona.com/
1475,Nogales,US,AZ,city,municipality,"Nogales, AZ",cityofnogales.net/
1476,Patagonia,US,AZ,town,municipality,"Patagonia, AZ",PATAGONIA-AZ.GOV
1477,Jerome,US,AZ,town,municipality,"Jerome, AZ",#N/A
1478,Prescott,US,AZ,city,municipality,"Prescott, AZ",cityofprescott.net/
1479,Dewey Humboldt,US,AZ,town,municipality,"Dewey Humboldt, AZ",#N/A
1480,Camp Verde,US,AZ,town,municipality,"Camp Verde, AZ",cvaz.org/
1481,Sedona,US,AZ,city,municipality,"Sedona, AZ",SEDONAAZ.GOV
1482,Clarkdale,US,AZ,town,municipality,"Clarkdale, AZ",clarkdale.az.gov
1483,Cottonwood,US,AZ,city,municipality,"Cottonwood, AZ",ci.cottonwood.az.us/
1484,Prescott Valley,US,AZ,town,municipality,"Prescott Valley, AZ",PRESCOTTVALLEY-AZ.GOV
1485,Chino Valley,US,AZ,town,municipality,"Chino Valley, AZ",chinoaz.net/
1486,Somerton,US,AZ,city,municipality,"Somerton, AZ",cityofsomerton.com/
1487,Yuma,US,AZ,city,municipality,"Yuma, AZ",ci.yuma.az.us/
1488,San Luis,US,AZ,city,municipality,"San Luis, AZ",#N/A
1489,Wellton,US,AZ,town,municipality,"Wellton, AZ",#N/A
1490,Quartzsite,US,AZ,town,municipality,"Quartzsite, AZ",#N/A
1491,Parker,US,AZ,town,municipality,"Parker, AZ",#N/A
2117,Almyra,US,AR,town,municipality,"Almyra, AR",#N/A
2118,Dewitt,US,AR,city,municipality,"Dewitt, AR",#N/A
2119,Gillett,US,AR,city,municipality,"Gillett, AR",#N/A
2120,St Charles,US,AR,town,municipality,"St Charles, AR",#N/A
2121,Stuttgart,US,AR,city,municipality,"Stuttgart, AR",#N/A
2122,Humphrey,US,AR,city,municipality,"Humphrey, AR",#N/A
2123,Crossett,US,AR,city,municipality,"Crossett, AR",cityofcrossett.net
2124,Fountain Hill,US,AR,town,municipality,"Fountain Hill, AR",#N/A
2125,Hamburg,US,AR,city,municipality,"Hamburg, AR",#N/A
2126,Montrose,US,AR,city,municipality,"Montrose, AR",#N/A
2127,Parkdale,US,AR,city,municipality,"Parkdale, AR",#N/A
2128,Portland,US,AR,city,municipality,"Portland, AR",#N/A
2129,Wilmot,US,AR,city,municipality,"Wilmot, AR",#N/A
